state,district,market_id,market_name,commodity,date,day_of_week,month,day_of_year,arrivals_tonnes,mandi_capacity_mt,modal_price_rs_qtl,min_price_rs_qtl,max_price_rs_qtl,msp_rs_qtl,msp_spread_rs_qtl,rainfall_48h_mm,rain_alert,satellite_ndvi_index,source,lag_arrival_t1,lag_arrival_t7,rolling_mean_7d
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-27,2,12,361,1003.4,1400,2021,1880,2122,2183,-162,0.0,0,0.864,Agmarknet-DMI / IMD-Grid / Sentinel-2,1152.3,1220.1,879.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-28,3,12,362,1092.3,1400,1972,1834,2071,2183,-211,0.0,0,0.776,Agmarknet-DMI / IMD-Grid / Sentinel-2,1003.4,974.2,896.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-29,4,12,363,971.0,1400,1952,1815,2050,2183,-231,0.0,0,0.833,Agmarknet-DMI / IMD-Grid / Sentinel-2,1092.3,901.7,905.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-30,5,12,364,785.5,1400,2050,1906,2152,2183,-133,0.0,0,0.751,Agmarknet-DMI / IMD-Grid / Sentinel-2,971.0,829.8,899.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2023-12-31,6,12,365,14.0,1400,2025,1883,2126,2183,-158,0.0,0,0.876,Agmarknet-DMI / IMD-Grid / Sentinel-2,785.5,13.4,899.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-01,0,1,1,146.9,1400,2127,1978,2233,2300,-173,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,14.0,1278.8,737.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-02,1,1,2,137.2,1400,2184,2031,2293,2300,-116,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,146.9,1152.3,592.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-03,2,1,3,89.4,1400,2226,2070,2337,2300,-74,32.4,1,0.348,Agmarknet-DMI / IMD-Grid / Sentinel-2,137.2,1003.4,462.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-04,3,1,4,111.6,1400,2128,1979,2234,2300,-172,0.0,0,0.387,Agmarknet-DMI / IMD-Grid / Sentinel-2,89.4,1092.3,322.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-05,4,1,5,109.6,1400,2145,1995,2252,2300,-155,0.0,0,0.372,Agmarknet-DMI / IMD-Grid / Sentinel-2,111.6,971.0,199.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-06,5,1,6,86.9,1400,2177,2025,2286,2300,-123,0.0,0,0.378,Agmarknet-DMI / IMD-Grid / Sentinel-2,109.6,785.5,99.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-07,6,1,7,1.3,1400,2128,1979,2234,2300,-172,19.4,0,0.306,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.9,14.0,97.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-08,0,1,8,144.3,1400,2161,2010,2269,2300,-139,0.0,0,0.356,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.3,146.9,97.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-09,1,1,9,129.7,1400,2231,2075,2343,2300,-69,0.0,0,0.429,Agmarknet-DMI / IMD-Grid / Sentinel-2,144.3,137.2,96.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-10,2,1,10,114.4,1400,2222,2066,2333,2300,-78,0.0,0,0.422,Agmarknet-DMI / IMD-Grid / Sentinel-2,129.7,89.4,99.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-11,3,1,11,125.1,1400,2164,2013,2272,2300,-136,0.0,0,0.468,Agmarknet-DMI / IMD-Grid / Sentinel-2,114.4,111.6,101.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-12,4,1,12,119.6,1400,2117,1969,2223,2300,-183,0.0,0,0.31,Agmarknet-DMI / IMD-Grid / Sentinel-2,125.1,109.6,103.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-13,5,1,13,86.2,1400,2133,1984,2240,2300,-167,0.0,0,0.392,Agmarknet-DMI / IMD-Grid / Sentinel-2,119.6,86.9,102.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-14,6,1,14,1.7,1400,2132,1983,2239,2300,-168,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.2,1.3,103.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-15,0,1,15,101.9,1400,2221,2066,2332,2300,-79,28.0,1,0.361,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,144.3,96.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-16,1,1,16,132.0,1400,2163,2012,2271,2300,-137,0.0,0,0.359,Agmarknet-DMI / IMD-Grid / Sentinel-2,101.9,129.7,97.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-17,2,1,17,129.0,1400,2149,1999,2256,2300,-151,0.0,0,0.37,Agmarknet-DMI / IMD-Grid / Sentinel-2,132.0,114.4,99.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-18,3,1,18,118.7,1400,2186,2033,2295,2300,-114,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,129.0,125.1,98.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-19,4,1,19,109.5,1400,2219,2064,2330,2300,-81,0.0,0,0.455,Agmarknet-DMI / IMD-Grid / Sentinel-2,118.7,119.6,97.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-20,5,1,20,89.0,1400,2233,2077,2345,2300,-67,0.0,0,0.39,Agmarknet-DMI / IMD-Grid / Sentinel-2,109.5,86.2,97.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-21,6,1,21,1.6,1400,2205,2051,2315,2300,-95,0.0,0,0.425,Agmarknet-DMI / IMD-Grid / Sentinel-2,89.0,1.7,97.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-22,0,1,22,151.7,1400,2123,1974,2229,2300,-177,0.0,0,0.417,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.6,101.9,104.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-23,1,1,23,151.8,1400,2158,2007,2266,2300,-142,0.0,0,0.409,Agmarknet-DMI / IMD-Grid / Sentinel-2,151.7,132.0,107.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-24,2,1,24,135.5,1400,2205,2051,2315,2300,-95,0.0,0,0.359,Agmarknet-DMI / IMD-Grid / Sentinel-2,151.8,129.0,108.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-25,3,1,25,119.4,1400,2143,1993,2250,2300,-157,0.0,0,0.399,Agmarknet-DMI / IMD-Grid / Sentinel-2,135.5,118.7,108.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-26,4,1,26,108.0,1400,2215,2060,2326,2300,-85,0.0,0,0.409,Agmarknet-DMI / IMD-Grid / Sentinel-2,119.4,109.5,108.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-27,5,1,27,92.7,1400,2185,2032,2294,2300,-115,0.0,0,0.391,Agmarknet-DMI / IMD-Grid / Sentinel-2,108.0,89.0,108.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-28,6,1,28,1.2,1400,2158,2007,2266,2300,-142,33.2,1,0.457,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.7,1.6,108.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-29,0,1,29,135.9,1400,2172,2020,2281,2300,-128,0.0,0,0.487,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,151.7,106.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-30,1,1,30,140.1,1400,2138,1988,2245,2300,-162,0.0,0,0.415,Agmarknet-DMI / IMD-Grid / Sentinel-2,135.9,151.8,104.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-01-31,2,1,31,121.3,1400,2184,2031,2293,2300,-116,0.0,0,0.466,Agmarknet-DMI / IMD-Grid / Sentinel-2,140.1,135.5,102.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-01,3,2,32,120.3,1400,2125,1976,2231,2300,-175,0.0,0,0.494,Agmarknet-DMI / IMD-Grid / Sentinel-2,121.3,119.4,102.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-02,4,2,33,111.4,1400,2230,2074,2342,2300,-70,0.0,0,0.315,Agmarknet-DMI / IMD-Grid / Sentinel-2,120.3,108.0,103.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-03,5,2,34,86.1,1400,2182,2029,2291,2300,-118,0.0,0,0.462,Agmarknet-DMI / IMD-Grid / Sentinel-2,111.4,92.7,102.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-04,6,2,35,1.8,1400,2244,2087,2356,2300,-56,0.0,0,0.414,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.1,1.2,102.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-05,0,2,36,86.7,1400,2153,2002,2261,2300,-147,58.2,1,0.456,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.8,135.9,95.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-06,1,2,37,134.3,1400,2174,2022,2283,2300,-126,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.7,140.1,94.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-07,2,2,38,86.7,1400,2209,2054,2319,2300,-91,31.7,1,0.418,Agmarknet-DMI / IMD-Grid / Sentinel-2,134.3,121.3,89.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-08,3,2,39,113.9,1400,2230,2074,2342,2300,-70,0.0,0,0.46,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.7,120.3,88.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-09,4,2,40,105.5,1400,2229,2073,2340,2300,-71,0.0,0,0.312,Agmarknet-DMI / IMD-Grid / Sentinel-2,113.9,111.4,87.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-10,5,2,41,96.9,1400,2199,2045,2309,2300,-101,0.0,0,0.351,Agmarknet-DMI / IMD-Grid / Sentinel-2,105.5,86.1,89.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-11,6,2,42,1.7,1400,2144,1994,2251,2300,-156,0.0,0,0.424,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.9,1.8,89.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-12,0,2,43,97.9,1400,2205,2051,2315,2300,-95,70.8,1,0.384,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,86.7,91.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-13,1,2,44,125.1,1400,2188,2035,2297,2300,-112,0.0,0,0.431,Agmarknet-DMI / IMD-Grid / Sentinel-2,97.9,134.3,89.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-14,2,2,45,132.8,1400,2181,2028,2290,2300,-119,0.0,0,0.353,Agmarknet-DMI / IMD-Grid / Sentinel-2,125.1,86.7,96.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-15,3,2,46,102.1,1400,2171,2019,2280,2300,-129,0.0,0,0.371,Agmarknet-DMI / IMD-Grid / Sentinel-2,132.8,113.9,94.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-16,4,2,47,101.8,1400,2225,2069,2336,2300,-75,0.0,0,0.413,Agmarknet-DMI / IMD-Grid / Sentinel-2,102.1,105.5,94.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-17,5,2,48,82.1,1400,2230,2074,2342,2300,-70,0.0,0,0.451,Agmarknet-DMI / IMD-Grid / Sentinel-2,101.8,96.9,91.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-18,6,2,49,1.8,1400,2177,2025,2286,2300,-123,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.1,1.7,91.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-19,0,2,50,121.3,1400,2221,2066,2332,2300,-79,0.0,0,0.432,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.8,97.9,95.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-20,1,2,51,97.9,1400,2187,2034,2296,2300,-113,53.1,1,0.376,Agmarknet-DMI / IMD-Grid / Sentinel-2,121.3,125.1,91.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-21,2,2,52,120.8,1400,2199,2045,2309,2300,-101,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,97.9,132.8,89.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-22,3,2,53,114.0,1400,2165,2013,2273,2300,-135,0.0,0,0.362,Agmarknet-DMI / IMD-Grid / Sentinel-2,120.8,102.1,91.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-23,4,2,54,103.6,1400,2213,2058,2324,2300,-87,0.0,0,0.346,Agmarknet-DMI / IMD-Grid / Sentinel-2,114.0,101.8,91.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-24,5,2,55,91.7,1400,2127,1978,2233,2300,-173,0.0,0,0.317,Agmarknet-DMI / IMD-Grid / Sentinel-2,103.6,82.1,93.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-25,6,2,56,1.7,1400,2183,2030,2292,2300,-117,0.0,0,0.412,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.7,1.8,93.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-26,0,2,57,128.7,1400,2132,1983,2239,2300,-168,0.0,0,0.35,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,121.3,94.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-27,1,2,58,135.2,1400,2234,2078,2346,2300,-66,0.0,0,0.472,Agmarknet-DMI / IMD-Grid / Sentinel-2,128.7,97.9,99.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-28,2,2,59,126.9,1400,2189,2036,2298,2300,-111,0.0,0,0.404,Agmarknet-DMI / IMD-Grid / Sentinel-2,135.2,120.8,100.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-02-29,3,2,60,118.1,1400,2199,2045,2309,2300,-101,0.0,0,0.338,Agmarknet-DMI / IMD-Grid / Sentinel-2,126.9,114.0,100.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-01,4,3,61,122.6,1400,2147,1997,2254,2300,-153,0.0,0,0.356,Agmarknet-DMI / IMD-Grid / Sentinel-2,118.1,103.6,103.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-02,5,3,62,89.2,1400,2171,2019,2280,2300,-129,0.0,0,0.402,Agmarknet-DMI / IMD-Grid / Sentinel-2,122.6,91.7,103.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-03,6,3,63,1.7,1400,2167,2015,2275,2300,-133,0.0,0,0.387,Agmarknet-DMI / IMD-Grid / Sentinel-2,89.2,1.7,103.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-04,0,3,64,96.8,1400,2123,1974,2229,2300,-177,36.9,1,0.396,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,128.7,98.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-05,1,3,65,125.3,1400,2192,2039,2302,2300,-108,0.0,0,0.311,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.8,135.2,97.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-06,2,3,66,113.8,1400,2169,2017,2277,2300,-131,0.0,0,0.317,Agmarknet-DMI / IMD-Grid / Sentinel-2,125.3,126.9,95.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-07,3,3,67,120.2,1400,2125,1976,2231,2300,-175,0.0,0,0.375,Agmarknet-DMI / IMD-Grid / Sentinel-2,113.8,118.1,95.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-08,4,3,68,103.7,1400,2171,2019,2280,2300,-129,0.0,0,0.428,Agmarknet-DMI / IMD-Grid / Sentinel-2,120.2,122.6,93.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-09,5,3,69,86.9,1400,2135,1986,2242,2300,-165,0.0,0,0.337,Agmarknet-DMI / IMD-Grid / Sentinel-2,103.7,89.2,92.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-10,6,3,70,1.6,1400,2155,2004,2263,2300,-145,0.0,0,0.467,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.9,1.7,92.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-11,0,3,71,144.3,1400,2229,2073,2340,2300,-71,0.0,0,0.367,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.6,96.8,99.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-12,1,3,72,139.7,1400,2194,2040,2304,2300,-106,0.0,0,0.483,Agmarknet-DMI / IMD-Grid / Sentinel-2,144.3,125.3,101.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-13,2,3,73,114.8,1400,2206,2052,2316,2300,-94,0.0,0,0.422,Agmarknet-DMI / IMD-Grid / Sentinel-2,139.7,113.8,101.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-14,3,3,74,113.7,1400,2118,1970,2224,2300,-182,0.0,0,0.461,Agmarknet-DMI / IMD-Grid / Sentinel-2,114.8,120.2,100.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-15,4,3,75,106.9,1400,2135,1986,2242,2300,-165,0.0,0,0.435,Agmarknet-DMI / IMD-Grid / Sentinel-2,113.7,103.7,101.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-16,5,3,76,92.1,1400,2189,2036,2298,2300,-111,0.0,0,0.427,Agmarknet-DMI / IMD-Grid / Sentinel-2,106.9,86.9,101.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-17,6,3,77,1.7,1400,2171,2019,2280,2300,-129,0.0,0,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.1,1.6,101.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-18,0,3,78,137.8,1400,2204,2050,2314,2300,-96,0.0,0,0.387,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,144.3,101.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-19,1,3,79,136.2,1400,2154,2003,2262,2300,-146,0.0,0,0.427,Agmarknet-DMI / IMD-Grid / Sentinel-2,137.8,139.7,100.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-20,2,3,80,128.9,1400,2118,1970,2224,2300,-182,0.0,0,0.435,Agmarknet-DMI / IMD-Grid / Sentinel-2,136.2,114.8,102.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-21,3,3,81,120.2,1400,2206,2052,2316,2300,-94,0.0,0,0.382,Agmarknet-DMI / IMD-Grid / Sentinel-2,128.9,113.7,103.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-22,4,3,82,100.5,1400,2163,2012,2271,2300,-137,0.0,0,0.481,Agmarknet-DMI / IMD-Grid / Sentinel-2,120.2,106.9,102.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-23,5,3,83,93.6,1400,2162,2011,2270,2300,-138,0.0,0,0.332,Agmarknet-DMI / IMD-Grid / Sentinel-2,100.5,92.1,102.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-24,6,3,84,1.5,1400,2206,2052,2316,2300,-94,0.0,0,0.306,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.6,1.7,102.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-25,0,3,85,142.6,1400,2131,1982,2238,2300,-169,0.0,0,0.325,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.5,137.8,103.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-26,1,3,86,130.2,1400,2133,1984,2240,2300,-167,0.0,0,0.452,Agmarknet-DMI / IMD-Grid / Sentinel-2,142.6,136.2,102.5
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-27,2,3,87,122.5,1400,2235,2079,2347,2300,-65,0.0,0,0.449,Agmarknet-DMI / IMD-Grid / Sentinel-2,130.2,128.9,101.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-28,3,3,88,113.3,1400,2171,2019,2280,2300,-129,0.0,0,0.371,Agmarknet-DMI / IMD-Grid / Sentinel-2,122.5,120.2,100.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-29,4,3,89,117.7,1400,2194,2040,2304,2300,-106,0.0,0,0.438,Agmarknet-DMI / IMD-Grid / Sentinel-2,113.3,100.5,103.1
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-30,5,3,90,88.5,1400,2142,1992,2249,2300,-158,0.0,0,0.317,Agmarknet-DMI / IMD-Grid / Sentinel-2,117.7,93.6,102.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-03-31,6,3,91,1.7,1400,2158,2007,2266,2300,-142,0.0,0,0.35,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.5,1.5,102.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-01,0,4,92,140.3,1400,2126,1977,2232,2300,-174,0.0,0,0.406,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.7,142.6,102.0
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-02,1,4,93,124.1,1400,2169,2017,2277,2300,-131,0.0,0,0.449,Agmarknet-DMI / IMD-Grid / Sentinel-2,140.3,130.2,101.2
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-03,2,4,94,104.5,1400,2130,1981,2236,2300,-170,0.0,0,0.471,Agmarknet-DMI / IMD-Grid / Sentinel-2,124.1,122.5,98.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-04,3,4,95,107.0,1400,2166,2014,2274,2300,-134,0.0,0,0.455,Agmarknet-DMI / IMD-Grid / Sentinel-2,104.5,113.3,97.7
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-05,4,4,96,101.6,1400,2157,2006,2265,2300,-143,0.0,0,0.392,Agmarknet-DMI / IMD-Grid / Sentinel-2,107.0,117.7,95.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-06,5,4,97,88.5,1400,2235,2079,2347,2300,-65,0.0,0,0.413,Agmarknet-DMI / IMD-Grid / Sentinel-2,101.6,88.5,95.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-07,6,4,98,1.5,1400,2194,2040,2304,2300,-106,0.0,0,0.304,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.5,1.7,95.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-08,0,4,99,102.1,1400,2232,2076,2344,2300,-68,64.7,1,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.5,140.3,89.9
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-09,1,4,100,134.5,1400,2126,1977,2232,2300,-174,0.0,0,0.463,Agmarknet-DMI / IMD-Grid / Sentinel-2,102.1,124.1,91.4
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-10,2,4,101,121.3,1400,2168,2016,2276,2300,-132,0.0,0,0.467,Agmarknet-DMI / IMD-Grid / Sentinel-2,134.5,104.5,93.8
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-11,3,4,102,124.4,1400,2134,1985,2241,2300,-166,0.0,0,0.383,Agmarknet-DMI / IMD-Grid / Sentinel-2,121.3,107.0,96.3
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-12,4,4,103,90.1,1400,2181,2028,2290,2300,-119,0.0,0,0.42,Agmarknet-DMI / IMD-Grid / Sentinel-2,124.4,101.6,94.6
Madhya Pradesh,Bhopal,10,Bhopal Bairagarh Terminal Hub,Paddy,2024-04-13,5,4,104,94.7,1400,2141,1991,2248,2300,-159,0.0,0,0.47,Agmarknet-DMI / IMD-Grid / Sentinel-2,90.1,88.5,95.5
